id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,feridos,ilesos,ignorados,veiculos,latitude,longitude,regional,delegacia,uop
754779,26/02/2026,quinta-feira,11:00:00,MG,381.0,928,ITAPEVA,Acessar a via sem observar a presença dos outros veículos,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,"-22,76857675","-46,21002879",SPRF-MG,DEL16/MG,UOP03-DEL16-MG
754782,26/02/2026,quinta-feira,11:00:00,MA,316.0,284,BELA VISTA DO MARANHAO,Problema na suspensão,Colisão com objeto,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"-3,773073","-45,218253",SPRF-MA,DEL02-MA,UOP01-DEL02-MA
754788,06/02/2026,sexta-feira,21:50:00,MS,163.0,612,SAO GABRIEL DO OESTE,Ausência de reação do condutor,Colisão com objeto,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"-19,41686377","-54,5535085",SPRF-MS,DEL06/MS,UOP02-DEL06-MS
754790,26/02/2026,quinta-feira,11:45:00,RS,386.0,269,FONTOURA XAVIER,Ultrapassagem Indevida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta;Em Obras,Não,13.0,0.0,2.0,0.0,2.0,10.0,0.0,7.0,"-28,96993034","-52,36999003",SPRF-RS,DEL04/RS,UOP03-DEL04-RS
754792,26/02/2026,quinta-feira,08:30:00,MG,153.0,"141,2",PRATA,Manobra de mudança de faixa,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,"-19,570474","-48,825284",SPRF-MG,DEL15/MG,UOP03-DEL15-MG
754795,26/02/2026,quinta-feira,11:40:00,MG,381.0,"534,5",ITATIAIUCU,Demais falhas mecânicas ou elétricas,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Não,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,"-20,18586221","-44,37951279",SPRF-MG,DEL04/MG,UOP03-DEL04-MG
754803,06/02/2026,sexta-feira,08:00:00,PA,163.0,48,NOVO PROGRESSO,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Sol,Simples,Reta,Não,5.0,2.0,0.0,0.0,0.0,2.0,0.0,7.0,"-9,1706","-54,8909",SPRF-MT,DEL06/MT,UOP03-DEL06-MT
754810,26/02/2026,quinta-feira,14:00:00,BA,324.0,537,AMELIA RODRIGUES,Acessar a via sem observar a presença dos outros veículos,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Dupla,Reta,Não,3.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,"-12,3784185","-38,8017524",SPRF-BA,DEL11/BA,UOP02-DEL11-BA
754811,26/02/2026,quinta-feira,13:55:00,RS,285.0,301,PASSO FUNDO,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,"-28,22314772","-52,47014372",SPRF-RS,DEL08/RS,UOP03-DEL08-RS
754812,26/02/2026,quinta-feira,14:00:00,SP,116.0,141,SAO JOSE DOS CAMPOS,Ausência de reação do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Dupla,Reta,Sim,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,"-23,17004717","-45,82091491",SPRF-SP,DEL02/SP,UOP01-DEL02-SP
754814,26/02/2026,quinta-feira,15:00:00,RS,290.0,104,ELDORADO DO SUL,Ausência de reação do condutor,Engavetamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta;Ponte,Não,5.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,"-29,9941195","-51,2779119",SPRF-RS,DEL02/RS,UOP01-DEL02-RS
754817,26/02/2026,quinta-feira,14:45:00,MG,251.0,"473,4",FRANCISCO SA,Velocidade Incompatível,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Declive,Não,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,"-16,473733","-43,480878",SPRF-MG,DEL12/MG,UOP01-DEL12-MG
754821,26/02/2026,quinta-feira,15:15:00,BA,116.0,908,CANDIDO SALES,Ausência de reação do condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,3.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,"-15,505127","-41,235106",SPRF-BA,DEL08/BA,UOP03-DEL08-BA
754823,26/02/2026,quinta-feira,14:30:00,MG,153.0,77,MONTE ALEGRE DE MINAS,Frear bruscamente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Ponte,Não,3.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,"-18,94639454","-49,02554512",SPRF-MG,DEL15/MG,UOP03-DEL15-MG
754825,20/01/2026,terça-feira,22:00:00,RO,364.0,"340,3",JI-PARANA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Sem Vítimas,Plena Noite,Crescente,Chuva,Simples,Reta;Interseção de Vias,Sim,4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,"-10,89264225","-61,93045232",SPRF-RO,DEL02-RO,UOP01-DEL02-RO
754831,26/02/2026,quinta-feira,08:40:00,MG,365.0,"145,2",PIRAPORA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,"-17,24401","-44,8322",SPRF-MG,DEL10/MG,UOP02-DEL010-MG
754832,26/02/2026,quinta-feira,16:10:00,RS,116.0,391,CAMAQUA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,"-30,817743","-51,702199",SPRF-RS,DEL02/RS,UOP02-DEL02-RS
754836,26/02/2026,quinta-feira,14:00:00,RS,116.0,456,SAO LOURENCO DO SUL,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,"-31,251002","-51,996792",SPRF-RS,DEL02/RS,UOP02-DEL02-RS
754840,26/02/2026,quinta-feira,17:00:00,MG,262.0,639,ARAXA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Simples,Reta,Não,3.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,"-19,56884818","-47,02251434",SPRF-MG,DEL08/MG,UOP01-DEL08-MG
754843,26/02/2026,quinta-feira,16:25:00,PB,101.0,119,CAAPORA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Múltipla,Aclive,Não,4.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,"-7,426663","-34,965013",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
754854,26/02/2026,quinta-feira,18:25:00,SP,116.0,475,JACUPIRANGA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta,Não,3.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,"-24,69053994","-47,9938144",SPRF-SP,DEL05/SP,UOP01-DEL05-SP
754857,26/02/2026,quinta-feira,00:10:00,PR,376.0,321,ORTIGUEIRA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Simples,Reta,Não,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,"-24,047632","-51,071182",SPRF-PR,DEL07/PR,UOP02-DEL07-PR
754863,26/02/2026,quinta-feira,18:05:00,ES,101.0,"287,7",CARIACICA,Reação tardia ou ineficiente do condutor,Engavetamento,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Dupla,Reta,Sim,10.0,0.0,2.0,0.0,2.0,7.0,0.0,5.0,"-20,269795","-40,390125",SPRF-ES,DEL01-ES,UOP01-DEL01-ES
754870,26/02/2026,quinta-feira,09:19:00,RO,364.0,388,OURO PRETO DO OESTE,Reação tardia ou ineficiente do condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Interseção de Vias;Reta,Não,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,"-10,68706","-62,274195",SPRF-RO,DEL03-RO,UOP02-DEL03-RO
754871,26/02/2026,quinta-feira,17:30:00,BA,101.0,511,ITABUNA,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Anoitecer,Decrescente,Nublado,Simples,Reta,Não,3.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,"-14,852515","-39,280742",SPRF-BA,DEL05/BA,UOP01-DEL05-BA
754872,26/02/2026,quinta-feira,14:58:00,MT,364.0,249,JUSCIMEIRA,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Aclive,Não,5.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,"-16,12123025","-54,85200477",SPRF-MT,DEL02/MT,UOP01-DEL02-MT
754873,08/01/2026,quinta-feira,16:00:00,GO,40.0,89,CRISTALINA,Ausência de reação do condutor,Colisão lateral sentido oposto,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta;Declive,Não,7.0,1.0,0.0,4.0,4.0,1.0,0.0,3.0,"-16,72063594","-47,65246511",SPRF-DF,DEL01-DF,UOP02-DEL01-DF
754877,18/02/2026,quarta-feira,03:10:00,PR,153.0,"41,5",SANTO ANTONIO DA PLATINA,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta;Interseção de Vias,Sim,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,"-23,29456298","-50,06503757",SPRF-PR,DEL07/PR,UOP04-DEL07-PR
754878,26/02/2026,quinta-feira,18:20:00,PR,116.0,32,CAMPINA GRANDE DO SUL,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Anoitecer,Decrescente,Garoa/Chuvisco,Dupla,Aclive;Curva,Não,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,"-25,11194814","-48,84684563",SPRF-PR,DEL01/PR,UOP02-DEL01-PR
754883,26/02/2026,quinta-feira,19:30:00,MG,40.0,"516,1",RIBEIRAO DAS NEVES,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Não,5.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,"-19,81782907","-44,08825994",SPRF-MG,DEL01/MG,UOP02-DEL01-MG
754884,26/02/2026,quinta-feira,19:50:00,GO,153.0,438,ANAPOLIS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Múltipla,Reta;Aclive,Sim,3.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,"-16,313431","-48,921792",SPRF-GO,DEL02/GO,UOP01-DEL02-GO
754885,26/02/2026,quinta-feira,08:20:00,PR,153.0,497,GENERAL CARNEIRO,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Curva,Não,8.0,0.0,2.0,0.0,2.0,5.0,0.0,7.0,"-26,45778841","-51,32269319",SPRF-PR,DEL02/PR,UOP03-DEL02-PR
754897,26/02/2026,quinta-feira,20:15:00,PR,376.0,"485,9",PONTA GROSSA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,4.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,"-25,11073379","-50,18930197",SPRF-PR,DEL03/PR,UOP03-DEL03-PR
754901,26/02/2026,quinta-feira,22:00:00,PR,369.0,"505,7",CASCAVEL,Conversão proibida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Interseção de Vias;Retorno Regulamentado;Reta,Sim,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,"-24,945975","-53,398279",SPRF-PR,DEL04/PR,UOP01-DEL04-PR
754903,26/02/2026,quinta-feira,18:40:00,RJ,116.0,144,DUQUE DE CAXIAS,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Fatais,Plena Noite,Crescente,Chuva,Dupla,Reta,Não,4.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,"-22,65494365","-43,24162069",SPRF-RJ,DEL01/RJ,UOP02-DEL01-RJ
754904,26/02/2026,quinta-feira,21:27:00,ES,101.0,"29,5",PINHEIROS,Demais falhas mecânicas ou elétricas,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Declive;Reta,Não,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,"-18,35768088","-39,95508069",SPRF-ES,DEL04-ES,UOP02-DEL04-ES
754907,26/02/2026,quinta-feira,20:40:00,GO,158.0,200,CAIAPONIA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Declive;Curva,Não,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,"-17,311848","-51,879503",SPRF-GO,DEL05/GO,UOP01-DEL05-GO
754908,26/02/2026,quinta-feira,20:00:00,PA,230.0,120,MARABA,Demais falhas mecânicas ou elétricas,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,3.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,"-5,35518268","-49,12198604",SPRF-PA,DEL03/PA,UOP01-DEL03-PA
754912,26/02/2026,quinta-feira,23:50:00,PE,104.0,"63,3",CARUARU,Reação tardia ou ineficiente do condutor,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Reta,Sim,3.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,"-8,252322","-35,979165",SPRF-PE,DEL02/PE,UOP01-DEL02-PE
754917,26/02/2026,quinta-feira,22:20:00,RJ,101.0,133,CARAPEBUS,Chuva,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Não,3.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,"-22,13061297","-41,71123473",SPRF-RJ,DEL08/RJ,UOP04-DEL08-RJ
754919,27/02/2026,sexta-feira,03:15:00,PR,277.0,"328,3",GUARAPUAVA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,5.0,0.0,1.0,1.0,2.0,2.0,0.0,4.0,"-25,37592241","-51,29536986",SPRF-PR,DEL08/PR,UOP01-DEL08-PR
754927,27/02/2026,sexta-feira,04:30:00,MG,40.0,513,RIBEIRAO DAS NEVES,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Declive;Curva,Sim,4.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,"-19,7967789","-44,1088026",SPRF-MG,DEL01/MG,UOP02-DEL01-MG
754928,27/02/2026,sexta-feira,05:04:00,MG,50.0,"206,1",DELTA,Condutor Dormindo,Colisão traseira,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Dupla,Reta,Não,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,"-19,9761678","-47,7895114",SPRF-MG,DEL13/MG,UOP01-DEL13-MG
754930,27/02/2026,sexta-feira,03:19:00,MT,364.0,356,SANTO ANTONIO DO LEVERGER,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Não,3.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,"-15,7748933","-55,6253733",SPRF-MT,DEL05/MT,UOP02-DEL05-MT
754931,27/02/2026,sexta-feira,05:10:00,MG,381.0,492,BETIM,Ingestão de álcool pelo condutor,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Chuva,Múltipla,Reta,Sim,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,"-19,96183","-44,16222",SPRF-MG,DEL01/MG,UOP03-DEL01-MG
754932,27/02/2026,sexta-feira,04:30:00,RJ,101.0,100,CAMPOS DOS GOYTACAZES,Condutor Dormindo,Colisão com objeto,Com Vítimas Fatais,Amanhecer,Decrescente,Nublado,Dupla,Reta,Não,4.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,"-21,88148","-41,591729",SPRF-RJ,DEL08/RJ,UOP02-DEL08-RJ
754933,27/02/2026,sexta-feira,05:15:00,AL,101.0,166,CAMPO ALEGRE,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Interseção de Vias,Não,3.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,"-9,9001179","-36,2765688",SPRF-AL,DEL02-AL,UOP02-DEL02-AL
754936,27/02/2026,sexta-feira,05:00:00,SC,470.0,"163,9",TROMBUDO CENTRAL,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Curva,Não,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,"-27,27882132","-49,8353347",SPRF-SC,DEL04/SC,UOP02-DEL04-SC
754939,27/02/2026,sexta-feira,05:30:00,MG,251.0,"471,3",FRANCISCO SA,Pista Escorregadia,Colisão lateral sentido oposto,Com Vítimas Feridas,Amanhecer,Crescente,Chuva,Simples,Declive;Curva,Não,4.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,"-16,47095","-43,46392",SPRF-MG,DEL12/MG,UOP01-DEL12-MG
754945,26/02/2026,quinta-feira,21:31:00,BA,242.0,252,BOA VISTA DO TUPIM,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Aclive;Curva,Não,4.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,"-12,508431","-40,484141",SPRF-BA,DEL06/BA,UOP02-DEL06-BA
754946,27/02/2026,sexta-feira,05:30:00,RJ,116.0,265,VOLTA REDONDA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Dupla,Reta;Aclive,Não,3.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,"-22,58784464","-44,091814",SPRF-RJ,DEL07/RJ,UOP02-DEL07-RJ
754949,27/02/2026,sexta-feira,04:50:00,MG,116.0,189,CARAI,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Aclive;Curva,Não,4.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,"-17,15548","-41,500483",SPRF-MG,DEL11/MG,UOP01-DEL11-MG
754959,27/02/2026,sexta-feira,08:20:00,PB,101.0,"82,7",BAYEUX,Manobra de mudança de faixa,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Aclive;Reta;Viaduto,Sim,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,"-7,13380219","-34,93006984",SPRF-PB,DEL01-PB,UOP01-DEL01-PB
754962,27/02/2026,sexta-feira,07:20:00,AL,316.0,261,SATUBA,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,"-9,58859547","-35,88558944",SPRF-AL,DEL02-AL,UOP01-DEL02-AL
754967,09/02/2026,segunda-feira,23:30:00,GO,153.0,586,PIRACANJUBA,Pista esburacada,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Declive,Não,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,"-17,442018","-49,231932",SPRF-GO,DEL03/GO,UOP01-DEL03-GO
754971,23/02/2026,segunda-feira,18:00:00,SC,470.0,32,GASPAR,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Simples,Curva,Não,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,"-26,90112259","-48,93177358",SPRF-SC,DEL04/SC,UOP01-DEL04-SC
754972,27/02/2026,sexta-feira,05:40:00,RO,364.0,425,JARU,Estacionar ou parar em local proibido,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Declive;Reta,Sim,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,"-10,435337","-62,47554",SPRF-RO,DEL03-RO,UOP02-DEL03-RO
754974,21/02/2026,sábado,22:00:00,RS,285.0,"95,7",VACARIA,Transitar na contramão,Capotamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Curva,Não,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,"-28,59836","-50,73662",SPRF-RS,DEL05/RS,UOP03-DEL05-RS
754976,24/02/2026,terça-feira,03:00:00,PR,376.0,677,GUARATUBA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Plena Noite,Crescente,Nublado,Dupla,Reta,Não,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,"-25,94070389","-48,90973538",SPRF-PR,DEL01/PR,UOP04-DEL01-PR
754977,27/02/2026,sexta-feira,06:15:00,SC,470.0,193,POUSO REDONDO,Problema com o freio,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Declive;Curva,Não,4.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,"-27,30333759","-50,07875204",SPRF-SC,DEL04/SC,UOP02-DEL04-SC
754979,27/02/2026,sexta-feira,06:45:00,CE,222.0,23,CAUCAIA,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,"-3,73098714","-38,76438081",SPRF-CE,DEL01/CE,UOP01-DEL01-CE
754984,27/02/2026,sexta-feira,10:30:00,RS,470.0,220,BENTO GONCALVES,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Declive;Reta,Não,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,"-29,198114","-51,518501",SPRF-RS,DEL06/RS,UOP01-DEL06-RS
754988,27/02/2026,sexta-feira,06:59:00,MA,135.0,359,PRESIDENTE DUTRA,Manobra de mudança de faixa,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,11.0,0.0,6.0,0.0,6.0,4.0,0.0,9.0,"-5,464032","-44,456643",SPRF-MA,DEL06-MA,UOP01-DEL06-MA
754989,27/02/2026,sexta-feira,04:30:00,MA,226.0,284,BARRA DO CORDA,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Amanhecer,Crescente,Chuva,Simples,Declive;Curva,Não,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,"-5,43487031","-45,07764816",SPRF-MA,DEL06-MA,UOP01-DEL06-MA
754993,27/02/2026,sexta-feira,11:20:00,RN,304.0,259,SAO PEDRO,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,4.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,"-5,845472","-35,676388",SPRF-RN,DEL01-RN,UOP02-DEL01-RN
754995,27/02/2026,sexta-feira,09:50:00,RJ,40.0,115,DUQUE DE CAXIAS,Chuva,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Múltipla,Reta,Não,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,"-22,72811472","-43,2884678",SPRF-RJ,DEL01/RJ,UOP02-DEL01-RJ
755006,27/02/2026,sexta-feira,12:40:00,SP,116.0,560,BARRA DO TURVO,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Simples,Curva;Aclive,Não,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,"-25,019","-48,511",SPRF-SP,DEL05/SP,UOP02-DEL05-SP
755007,27/02/2026,sexta-feira,11:30:00,MG,262.0,"721,9",PERDIZES,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,8.0,0.0,2.0,0.0,2.0,5.0,0.0,3.0,"-19,61778917","-47,34635353",SPRF-MG,DEL08/MG,UOP01-DEL08-MG
755008,27/02/2026,sexta-feira,12:50:00,SC,280.0,"91,5",CORUPA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva;Declive,Não,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,"-26,399872","-49,296915",SPRF-SC,DEL06/SC,UOP03-DEL06-SC
755009,27/02/2026,sexta-feira,12:20:00,SP,116.0,"37,9",CACHOEIRA PAULISTA,Chuva,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,4.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,"-22,67060384","-44,9947934",SPRF-SP,DEL08/SP,UOP02-DEL08-SP
755010,27/02/2026,sexta-feira,12:20:00,BA,324.0,553,AMELIA RODRIGUES,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,"-12,4491138","-38,711842",SPRF-BA,DEL11/BA,UOP02-DEL11-BA
755012,27/02/2026,sexta-feira,10:10:00,PR,376.0,447,TIBAGI,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Declive;Curva,Não,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,"-24,90179965","-50,4231631",SPRF-PR,DEL03/PR,UOP02-DEL03-PR
755013,27/02/2026,sexta-feira,12:00:00,MS,163.0,471,CAMPO GRANDE,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de Vias;Curva,Não,4.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,"-20,55445146","-54,55590455",SPRF-MS,DEL01/MS,UOP01-DEL01-MS
755015,27/02/2026,sexta-feira,07:20:00,MG,40.0,209,JOAO PINHEIRO,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,4.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,"-17,98505623","-45,73612958",SPRF-MG,DEL14/MG,UOP02-DEL14-MG
